,Unnamed: 0,track_id,track_name,artist_name,acousticness,energy,danceability,duration_ms,liveness,tempo,valence,release_date
9228,9246,5O7aJIOY5BWvpCkQo23092,Louis V,Night Lovell,0.161,0.556,0.7240000000000001,233932,0.487,120.06,0.223,2016-06-14
9229,9247,1qm9MfTAoEixNPSqshHqfV,Toca (feat. Timmy Trumpet & KSHMR),Carnage,0.00569,0.462,0.851,223000,0.0446,128.032,0.185,2015-10-30
9230,9248,7f3maI6OJ8b5Uc9iLkPV3m,Same Difference,Token,0.206,0.7659999999999999,0.471,294480,0.105,170.863,0.376,2018-12-07
9231,9249,5B22898x7nc8QcO9VjqRbI,Bacc Street Boys,BlocBoy JB,0.00266,0.498,0.754,128000,0.146,135.094,0.278,2018-10-30
9232,9250,67eSn1vaBoNuv0OwOrja7L,Tell Em,Rich Homie Quan,0.00956,0.633,0.527,243984,0.624,91.129,0.301,2014-12-09
9233,9251,1ckxFDBKrcepE6pDmayXzP,Future Swag,Young Thug,0.0107,0.664,0.674,165867,0.275,154.039,0.451,2016-08-26
9234,9252,74InrK3UStx7ZYnWdhwDAg,UDIGG,Germ,0.018000000000000002,0.422,0.858,121521,0.113,75.998,0.313,2019-03-08
9235,9253,7nTPlTJsViE2s4gCHz0TaE,To Have And Have Not,$uicideBoy$,0.484,0.66,0.818,123376,0.691,100.012,0.14400000000000002,2015-11-20
9236,9254,5i70f6KOnmtRCbutYnLvVC,Over Here - feat. Drake,PARTYNEXTDOOR,0.0384,0.5920000000000001,0.794,177827,0.111,97.201,0.177,2013-07-01
9237,9255,4mjYwSNWqdgLG12JjAv6JS,itsbeenreal,Rowlan,0.297,0.504,0.652,130909,0.13699999999999998,87.8,0.209,2018-12-30
9238,9256,0RySKi4j0iW5yS116alcba,Woop Woop,Kid Ink,0.531,0.672,0.8220000000000001,214246,0.106,97.014,0.6940000000000001,2018-06-15
9239,9257,7x9AmdaddAFNEIDKTZOzlA,Let It Lie,Common,0.128,0.653,0.698,312987,0.0628,77.002,0.459,2018-09-28
9240,9258,2u4FdUUBN0rf9MRRh6hVv5,Betrayed (feat. Webbie),Boosie Badazz,0.00707,0.809,0.8140000000000001,292120,0.0724,147.99,0.531,2010-09-24
9241,9259,3CNSWn2mISh7Ll3yJQbVEw,When It Hurts so Bad,Ms. Lauryn Hill,0.0714,0.519,0.669,342200,0.108,159.877,0.825,1998-08-25
9242,9260,4CAy0rl7iHnF2iD9I8xkEM,I Do This (feat. Young Thug & Mozzy),Nipsey Hussle,0.13699999999999998,0.6729999999999999,0.619,249722,0.199,111.249,0.402,2017-12-10
9243,9261,5L9sZ1wAj75lP5zTWphyrr,Casco Maizi,Millonario,0.203,0.912,0.774,232667,0.142,152.80200000000005,0.97,2016-06-17
9244,9262,0YvlJPue3O5zVIckmsnIbs,Smell Like Money,2 Chainz,0.305,0.7709999999999999,0.772,290493,0.475,126.033,0.499,2016-03-03
9245,9263,18QDjWQnHOyrHdM28Q2xYk,Best American,Flatbush Zombies,0.0535,0.499,0.8290000000000001,235630,0.328,99.061,0.235,2018-04-06
9246,9264,39nRFw8XBDZXqplWVN9gf7,Little Boy,Token,0.006490000000000001,0.7140000000000001,0.799,238277,0.8690000000000001,107.049,0.285,2017-10-19
9247,9265,2xLV7fBXitj87f59CWhVNq,Half Naked & Almost Famous,Machine Gun Kelly,0.00339,0.8170000000000001,0.758,171667,0.138,104.949,0.4270000000000001,2012-01-01
9248,9266,3LcPbIW3PHKk8ZvpX2Kai4,Aye,Fetty Wap,0.459,0.449,0.787,225231,0.101,130.012,0.54,2017-05-12
9249,9267,1pXvZZ7Ubwt4rpDt3JEHdY,Saliva,Viktor Vaughn,0.133,0.633,0.623,148827,0.34,92.983,0.873,2003-01-01
9250,9268,2prHMFvkekTqqFdB5r6QJJ,Souvenir,Milo,0.718,0.489,0.644,225336,0.123,75.683,0.8240000000000001,2015-09-25
9251,9269,0Nm46fZeE8BCQeYI7MPz3N,Cartier,Dopebwoy,0.0408,0.7829999999999999,0.8420000000000001,232422,0.109,126.848,0.629,2018-06-11
9252,9270,5o3EfQ3QM9plGrOihfLT7T,3D Outro,LUCKI,0.000105,0.657,0.8109999999999999,140208,0.333,136.963,0.0633,2019-02-15
9253,9271,4uqZbQxqqJEoYuzbR6DUPc,PATNAH DEM,Germ,0.0219,0.7,0.83,114000,0.102,80.006,0.524,2019-03-08
9254,9272,2lUmmN2s9BNtZWX58tz5ii,What Yo Life Like,Young Dolph,0.206,0.569,0.89,180091,0.242,141.94899999999996,0.464,2016-08-26
9255,9273,7fQzRNL3k0YUkhTTSuZgcg,Big Body,ScHoolboy Q,0.0724,0.949,0.944,223360,0.348,116.012,0.763,2016-07-08
9256,9274,7jsndPcazwC4JJxgJtJAdx,1 Oh Oh,Big K.R.I.T.,0.632,0.7190000000000001,0.763,201694,0.18600000000000005,128.06799999999998,0.21,2019-01-11
9257,9275,2HDacpEddhWjYTcADPIEQL,No Pare,Yandel,0.0236,0.695,0.69,225813,0.12,171.985,0.644,2017-09-08
9258,9276,1NGvgncIB1kIDSEUWNV0Bg,Juice Remix,Ycee,0.609,0.732,0.79,250985,0.118,109.974,0.785,2018-06-05
9259,9277,5P4KMR8aiKtz2WFxNVYChF,Smokin' And Ridin' (feat. Freddie Gibbs & Problem),BJ The Chicago Kid,0.161,0.718,0.45,212533,0.32299999999999995,131.97799999999998,0.715,2013-09-24
9260,9278,2h82pgSwoWbhiedinenqLC,All Due Respect,Run The Jewels,0.0444,0.606,0.685,167840,0.182,142.768,0.16,2014-10-24
9261,9279,0SUukeNYkHMk8bxwgGQKJa,Me Voy Enamorando - Remix,Chino & Nacho,0.0894,0.87,0.708,215800,0.34700000000000003,99.963,0.547,2015-05-05
9262,9280,21GzqgubvWR6Iks9IbDmJE,Just Another Day,Too $hort,0.0173,0.524,0.8540000000000001,441827,0.0713,97.913,0.636,1993-10-26
9263,9281,7GFytG8skEsUMTtNcqCxx7,I Want It All (feat. Mack 10),Warren G,0.0473,0.6409999999999999,0.8640000000000001,307827,0.584,93.526,0.6779999999999999,1999-10-12
9264,9282,1zTuB57LYZa7xu7KUH8kF0,Baby-Baby-Baby,TLC,0.0913,0.597,0.679,315040,0.0487,184.174,0.9,1992-02-25
9265,9283,2DelM0bAA2p0xylKPlUsJ7,Winnie,Ski Mask The Slump God,0.302,0.687,0.617,107707,0.128,155.976,0.504,2018-02-02
9266,9284,5xE3dYayAK6fLbLWlYSmS3,You Know.,Evan and Eris,0.00428,0.768,0.6809999999999999,196031,0.224,130.986,0.304,2018-07-10
9267,9285,1S7eTaPBKSVwhjqAsJRiys,Rock Bottom,Joyner Lucas,0.0113,0.873,0.6970000000000001,280541,0.159,115.843,0.627,2015-04-23
9268,9286,1DlFEqhGmARazOCKYFYIf8,Diamond,Higher Brothers,0.0557,0.66,0.836,192001,0.0975,95.041,0.752,2019-02-22
9269,9287,2zWZV7b1xu1qZPaMjavvpS,Mural,Lupe Fiasco,0.011,0.898,0.431,528880,0.523,81.637,0.192,2015-01-20
9270,9288,5nlM4qasFqjKKLVYr9Pmcu,Industry,Moneybagg Yo,0.182,0.565,0.632,184802,0.14400000000000002,146.017,0.38,2018-11-02
9271,9289,0VSXnJqQkwuH2ei1nOQ1nu,ProductOfDrugs (Prod. The Virus and Antidote),Kamiyada+,0.0237,0.7809999999999999,0.476,123661,0.114,93.474,0.175,2016-09-15
9272,9290,0KA5Cc68h9qitLwTadHBpa,Back On,Gucci Mane,0.0087,0.639,0.828,181533,0.0656,156.055,0.4270000000000001,2017-10-13
9273,9291,3aoQt0ajul614u7KVgMgqG,Happy Ending,Hopsin,0.0319,0.79,0.6990000000000001,278627,0.129,123.932,0.446,2017-11-24
9274,9292,2sFU5bR4Nsk0SWtZZIc36r,"Bon, Bon",Pitbull,0.177,0.895,0.7979999999999999,215880,0.358,127.967,0.784,2010-11-02
9275,9293,3pR9Qyt791pr6Hf0Cv63Rh,Not To Us / Good Love,Steven Malcolm,0.24,0.6890000000000001,0.627,245009,0.339,86.76799999999999,0.406,2019-01-25
9276,9294,7MrDfa1uQGVXx0JMZ2u5tN,Hayaan Mo Sila,Ex Battalion,0.71,0.7040000000000001,0.708,367229,0.066,80.018,0.71,2018-01-13
9277,9295,6U9jxxdQ6TNzjshIpwWMTf,Ma Lo,Tiwa Savage,0.424,0.721,0.7879999999999999,182857,0.0897,105.23,0.653,2017-09-22
9278,9296,4qEuVZCXLi9IFhkWzhj3GS,Let Me Know,Trey Songz,0.333,0.393,0.608,208509,0.0933,95.828,0.465,2018-11-28
9279,9297,4UZzJnI07nFm07zWhqyDOm,You Do That Shit,Kodak Black,0.0957,0.594,0.8029999999999999,141724,0.0965,161.047,0.145,2017-08-18
9280,9298,1NcKKXrDTdCMaiVJkEknqr,Same Song & Dance,Eminem,0.146,0.7140000000000001,0.802,246640,0.483,101.991,0.21600000000000005,2009-05-15
9281,9299,4sDwmdAguqNds11dUWBFOy,interstellar,Monte Booker,0.198,0.7390000000000001,0.584,218885,0.262,142.762,0.387,2019-01-31
9282,9300,3nOpBVYqpNdtrQZVwChhUq,The Amazing Mr. F**k Up,T.I.,0.0459,0.7959999999999999,0.603,228533,0.362,76.118,0.187,2018-10-05
9283,9301,3z9xNouuYUaVLizmZdVkpR,Dawsin's Breek (feat. Jeremih),Ty Dolla $ign,0.00963,0.7090000000000001,0.907,165200,0.106,129.007,0.439,2017-10-27
9284,9302,2uB9gUU1HLnHckvK2tylJM,Deeper,Freddie Gibbs,0.261,0.79,0.388,199053,0.464,180.392,0.721,2014-03-18
9285,9303,4qyPiYOghuiMg6FioULepR,Chiraq,Chief Keef,0.693,0.206,0.508,252291,0.0882,75.902,0.257,2018-08-31
9286,9304,1mB1N8BVAN3BeyOes2uj1E,Take Care,Young Thug,0.117,0.675,0.718,217373,0.307,133.999,0.637,2017-06-16
9287,9305,27szvF97Tu95GxN98N52fy,After Thoughts,Oddisee,0.0285,0.513,0.591,325096,0.208,172.208,0.263,2013-10-01
9288,9306,29LBSwKuw4sf60tcLyKdsh,Rayas de Patrón,Millonario,0.0847,0.737,0.929,215200,0.861,129.93200000000002,0.8859999999999999,2016-06-17
9289,9307,56nYgaHYeDLGQoFdGPanYu,In My Face,K CAMP,0.569,0.404,0.779,239792,0.114,95.969,0.421,2015-12-30
9290,9308,6NtUvEqIOgO1rRkQk6F0aE,Private Room,Boosie Badazz,0.0794,0.669,0.6940000000000001,197720,0.29600000000000004,128.083,0.522,2016-03-25
9291,9309,3PdgjM8hJOelAOLZPbQCn5,Maybach Music V,Rick Ross,0.0284,0.7929999999999999,0.429,322640,0.7120000000000001,160.161,0.241,2017-03-17
9292,9310,4cai6fSLeyI9TLDDi6KYgE,Happy Dance,Futuristic,0.292,0.7440000000000001,0.733,203571,0.27,105.029,0.383,2017-04-28
9293,9311,2XLFuIUMIUjznzvdY9WNkN,All Mine (feat. MadeinTYO),KYLE,0.0428,0.6629999999999999,0.784,227254,0.0457,144.003,0.392,2017-09-29
9294,9312,6BDBM78KwbYnYSznrPvAO6,2 Faces,Phora,0.0892,0.5479999999999999,0.654,230756,0.113,83.77799999999998,0.35600000000000004,2016-08-09
9295,9313,4PZ3jLUFMIOqDOPKYpA2BK,Body A Canvas,K CAMP,0.495,0.343,0.95,190240,0.0805,124.051,0.564,2018-11-02
9296,9314,3Kemg5QPEhEjOiWUFrTkXX,Donde Estan Las Gatas (feat. Nicky Jam),Daddy Yankee,0.194,0.961,0.836,170006,0.07400000000000001,109.957,0.76,2013-07-09
9297,9315,2fa6SJosRytOmG8bXFJzuL,Gold Slugs,DJ Khaled,0.32299999999999995,0.919,0.403,258600,0.382,117.435,0.608,2015-10-13
9298,9316,6JimmzwlVw4ainr76Z01lJ,Be a Witness (feat. Shakewell),Ramirez,0.0118,0.903,0.725,126316,0.0581,151.878,0.7290000000000001,2017-06-10
9299,9317,5Bm38kZRQd7dB7OKYYQ0Ct,Smirnoff Ice,Yung Lean,0.105,0.809,0.604,106942,0.091,145.065,0.0993,2019-03-06
9300,9318,0YKvEXArXE4GeGzqCsaifN,Type Of Way,Rich Homie Quan,0.0672,0.746,0.8390000000000001,256000,0.0938,134.937,0.777,2013-01-01
9301,9319,1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home,Jason Derulo,0.02,0.8079999999999999,0.6709999999999999,206080,0.134,121.956,0.637,2011-09-16
9302,9320,3V6J0liPAQPjqlyDOvDmKY,Shoot Out The Roof,Lil Yachty,0.48,0.557,0.792,144787,0.104,142.095,0.413,2016-07-29
9303,9321,7brXjvggoqqbXX7W4hRPjZ,Still Blazin,Wiz Khalifa,0.00406,0.857,0.627,206651,0.8540000000000001,144.22,0.6729999999999999,2010-04-14
9304,9322,6NkkGoDnUWHZagdQFC0UW2,Carro,Wifisfuneral,0.0034200000000000003,0.762,0.8170000000000001,150500,0.287,82.98,0.516,2019-01-11
9305,9323,4gKCKczP2zGcRn5okrxLU7,All Night Long,Machine Gun Kelly,0.0416,0.6940000000000001,0.627,422720,0.195,77.956,0.328,2015-10-16
9306,9324,6ivIvKF3Sl5WmqO8o2Fr5x,Warzone,DJ Esco,0.318,0.645,0.88,208234,0.16699999999999998,135.029,0.6829999999999999,2018-04-09
9307,9325,3zHHyqviTiRwPxOFgJSodt,BLOODY SHOES,Germ,0.000775,0.669,0.805,136581,0.0926,133.884,0.6809999999999999,2019-03-08
9308,9326,4HMhDkyOObFngSAz2xeQhK,All In,Kid Cudi,0.0382,0.607,0.6629999999999999,250587,0.951,153.972,0.5589999999999999,2016-12-16
9309,9327,6QzOHhnkwzNuwtWMi0Urys,.38 Special,Shakewell,0.121,0.879,0.8540000000000001,130588,0.0859,136.018,0.383,2018-05-18
9310,9328,6HadZejJaG1KfJkXC4HAbv,She Said,The Pharcyde,0.102,0.69,0.785,315827,0.166,78.51899999999998,0.614,1995-11-14
9311,9329,0k2zadj0ibcTAPXcGg6t7a,Perfect Flower,Rich Homie Quan,0.128,0.6759999999999999,0.69,214947,0.229,139.954,0.275,2018-03-16
9312,9330,4qWFWexB8E8Bx0SMogNO9A,Manilla,Lupe Fiasco,0.406,0.904,0.627,327497,0.204,139.92,0.654,2018-09-21
9313,9331,7FLkSvWI9hOXCZPC3JhURD,INDIGO GIRL,A.CHAL,0.199,0.55,0.627,209325,0.228,147.98,0.368,2018-12-08
9314,9332,0p2HZtrsoJKgIYVAx0XDA5,Listen Up,Rich The Kid,0.0014,0.45,0.7490000000000001,176468,0.142,74.94,0.0535,2018-03-30
9315,9333,22DTcztiOHGZ3X6RmlFLdC,I Told You/ Another One,Tory Lanez,0.01,0.541,0.564,393120,0.27,146.938,0.16,2016-08-19
9316,9334,1RCG2vnEF8bRiFbh0G77dQ,Slow Down (feat. Anoyd & Jitta On The Track),Chris Webby,0.266,0.5589999999999999,0.7809999999999999,180000,0.0726,127.96,0.589,2017-12-20
9317,9335,7lOWMm3udPeBvu5FDmpC8h,LOW DOWN DERRTY BLUES,Smino,0.163,0.5579999999999999,0.659,195620,0.484,129.064,0.501,2018-11-08
9318,9336,6aSpOtfzxFZ7hy0Bom7c1k,I Wanna Smoke,Gangsta Pat,0.344,0.467,0.701,310560,0.0516,138.27200000000002,0.187,1995-01-18
9319,9337,4N0olzsMpr5cAPFrzNErGv,The Genesis,Nas,0.45,0.899,0.613,105320,0.422,98.158,0.926,1994-04-19
9320,9338,2zNLKKM6VHVobMMRiaP7tf,Speak Up,Jay Critch,0.237,0.434,0.8140000000000001,185312,0.112,160.015,0.39,2017-08-03
9321,9339,0XarUcoGDMFuooo2tk70Yk,Damage,Future,0.174,0.682,0.7040000000000001,237383,0.121,149.988,0.594,2017-07-27
9322,9340,0apvzeJcPw9mB7iSQIBal5,The Come Down Is Real Too,Belly,0.345,0.687,0.721,231520,0.109,166.09599999999998,0.632,2017-10-06
9323,9341,4vE8kSu9DhhJHAczFvuUgN,Guarantees,Atmosphere,0.732,0.417,0.83,272160,0.219,81.948,0.324,2008-04-22
9324,9342,1QnyYTtqB4qrXf3NZyDJ4G,PELIGROSA,Lartiste,0.114,0.645,0.655,218293,0.0762,180.074,0.598,2019-01-31
9325,9343,26h2ge38w6wxn3SriQKuux,seven,bbno$,0.514,0.498,0.887,198189,0.112,77.486,0.713,2019-01-25
9326,9344,5GY2cYxvWXd7fYZm1TBfG2,Head Huncho,Offset,0.16399999999999998,0.8440000000000001,0.631,253363,0.0715,138.023,0.408,2016-11-10
9327,9345,69M7ZcGR8iI57HNOD3bvxM,Que Tengo Que Hacer,Lary Over,0.409,0.53,0.764,270681,0.131,118.052,0.383,2017-06-23
9328,9346,2nRFniype2Uu1R7W5tjhg7,Have You Seen Her,Donell Jones,0.0314,0.442,0.742,222267,0.35700000000000004,123.639,0.568,1999-05-29
9329,9347,5RyPkRffIx3U0hPMPPNR2F,Castaway,Yung Pinch,0.627,0.748,0.8109999999999999,204213,0.126,134.026,0.715,2018-09-14
9330,9348,0kVivrCfN1ffLCno8z2TAJ,Back off Me,Pouya,0.0939,0.5660000000000001,0.7709999999999999,134795,0.109,146.09799999999996,0.232,2018-03-05
9331,9349,3XSHyuem7nf5GQzeScCu8S,Part Of Me,Noname,0.4370000000000001,0.552,0.812,195840,0.322,89.98200000000001,0.688,2018-09-14
9332,9350,6mDBmG64QSg09onp4DsGX8,Gumbo,Jay Rock,0.278,0.778,0.638,243248,0.67,101.042,0.31,2015-09-11
9333,9351,0bMvFOj5bztaD5kUCZhPiS,Toast,Azizi Gibson,0.73,0.5720000000000001,0.5770000000000001,179905,0.11,99.973,0.318,2016-11-07
9334,9352,5OQByVDbs9788HBRIBqgNW,Liberated,DeJ Loaf,0.569,0.605,0.7390000000000001,199800,0.0925,127.0,0.623,2018-06-08
9335,9353,6xMOaXN29NI9cpUoFEjnLC,Mind Right,TK N Cash,0.000273,0.7340000000000001,0.752,235133,0.11,124.017,0.6990000000000001,2014-10-14
9336,9354,5h9tKNsXd0sqMB5VfqXkwj,Like Me,Wifisfuneral,0.4370000000000001,0.703,0.944,147187,0.111,127.916,0.517,2019-01-11
9337,9355,3UxbJuIQKUNtIpZKJsXv9e,Make You Mine,Ali Gatie,0.36,0.6859999999999999,0.632,170000,0.16,149.985,0.595,2017-10-17
9338,9356,7bVFBtEO81LmuOWDm62tdK,Kids,Childish Gambino,0.0311,0.468,0.68,297933,0.207,84.994,0.348,2011-11-15
9339,9357,1yp5HJr4YAVZeWqkBfAGH5,T.G.I.F.,Kid Cudi,0.424,0.5720000000000001,0.865,151120,0.0929,164.96,0.5479999999999999,2009-01-01
9340,9358,7mT6wRpRb2PclXKxYKlJYg,The Renegade Never Dies,Night Lovell,0.562,0.441,0.8740000000000001,157971,0.0869,79.03,0.401,2014-12-21
9341,9359,2C0Y5RUvreuiElhHuce9Rv,The Truth,Handsome Boy Modeling School,0.6,0.393,0.7,337200,0.113,79.638,0.477,1999-10-19
9342,9360,5o5KX1f1JBQ2SxGzE8RQQA,It's Good,Lil Wayne,0.0244,0.715,0.6659999999999999,241467,0.119,85.35600000000002,0.1,2011-01-01
9343,9361,2dCD8qq7yHZPZduA8FJazs,Come Close,Common,0.104,0.469,0.721,275067,0.0724,86.811,0.6940000000000001,2002-01-01
9344,9362,5ND2pMuoFVtT0Ocug5A4KT,Wounds,Kid Cudi,0.453,0.391,0.4320000000000001,243560,0.0991,170.042,0.132,2016-12-16
9345,9363,2PuxYcBfJHwXhzTk0Fayjk,Come with Me (feat. Dreezy),YFN Lucci,0.267,0.804,0.665,190853,0.205,135.005,0.35,2018-03-09
9346,9364,2S7is0WUqYHbNiRmmKa61v,Grey Magic,$uicideBoy$,0.0615,0.63,0.845,142707,0.104,155.016,0.327,2016-01-10
9347,9365,3zDNGCNu3JxLlZlLmy8YNh,Oh Yeah (feat. HiDoraah),Young Thug,0.0659,0.409,0.6729999999999999,213440,0.122,153.977,0.3670000000000001,2018-08-17
9348,9366,6mBbycgdWgHMPNyJLCEoW6,Drive In,MED,0.079,0.66,0.484,239787,0.333,88.41799999999998,0.588,2015-10-30
9349,9367,5DpiEEjTiQp1P1eJeduSR2,Church / Liquor Store,Saba,0.245,0.508,0.6609999999999999,244482,0.14800000000000002,86.052,0.747,2016-10-27
9350,9368,4oHQ86BHVhp2uZb2IpGAID,Holdin On (feat. 24hrs),Tyga,0.41,0.5770000000000001,0.792,152339,0.0924,117.946,0.418,2018-02-16
9351,9369,5HBcMAMVgBVUWiLyiK7q4I,Deep Down Body Thurst,N.E.R.D,0.484,0.545,0.65,251293,0.129,179.93599999999995,0.25,2017-12-15
9352,9370,685wafKZSIbPoZeuzDvcWs,Bistro,Madvillain,0.45,0.5920000000000001,0.381,67520,0.534,84.97399999999998,0.6729999999999999,2004-03-24
9353,9371,4oVQdGZJCXfBsU34FdsdMv,Twilight [War With God],Kevin Gates,0.0033200000000000005,0.7170000000000001,0.629,154279,0.139,150.14600000000004,0.387,2013-04-09
9354,9372,1cikrStdIjqYJrpM0gfFuo,Hoo-Bangin' (WSCG Style),Westside Connection,0.04,0.435,0.91,238200,0.191,92.18,0.391,1996-10-22
9355,9373,4sAyDtswbHLWyFJgUMt8hu,Unlock The Swag,Rae Sremmurd,0.136,0.541,0.92,322787,0.077,113.976,0.27,2015-01-06
9356,9374,5zbkoIgrBO5VjrQIEChlre,5/4,Gorillaz,0.0948,0.922,0.7979999999999999,162080,0.0698,96.4,0.805,2001-01-01
9357,9375,4Ao4XHlqBTKsCil8R6e8fD,Hexada,Ghostemane,0.0605,0.813,0.579,135822,0.365,107.609,0.312,2017-09-05
9358,9376,1SRUARFinBpXhVScMVijoe,4 Nem,G Herbo,0.27,0.8079999999999999,0.8,201726,0.18,122.041,0.5820000000000001,2018-02-16
9359,9377,6Kk9SGnMMrpPPB0mDQ3CJz,Know How,Young MC,0.0594,0.919,0.868,242880,0.105,116.803,0.711,1989-01-01
9360,9378,5ZKVNTG7yu7gbX4vryqS2X,Nothin',N.O.R.E.,0.377,0.8690000000000001,0.7809999999999999,264653,0.301,97.025,0.7020000000000001,2002-01-01
9361,9379,5YmmqeU1a7KsNzvbj4aCGS,Ordinary People (feat. JP Cooper),Bugzy Malone,0.239,0.8,0.474,270267,0.0906,143.25,0.409,2018-08-17
9362,9380,550YyHm9PWX2BlcVk2IayG,When You're Good To Mama,Queen Latifah,0.448,0.429,0.517,199733,0.109,172.00400000000005,0.436,2002-11-08
9363,9381,1j703cUWGLGtl3n41HI3Hx,Keep Quiet,Future,0.0292,0.528,0.815,202290,0.0896,133.981,0.198,2017-07-27
9364,9382,4zSmsHur194jO2hGCTt6Hn,Superstar,Ms. Lauryn Hill,0.211,0.74,0.491,297107,0.338,81.557,0.626,1998-08-25
9365,9383,5ZxX55HFfi4aofGTxMp58x,Steve Berman - Skit,Eminem,0.118,0.113,0.67,33160,0.1,131.304,0.395,2002-05-26
9366,9384,6R7gwnDog4ZyEf9lal14jS,Exhale (feat. Smino),Kemba,0.114,0.4970000000000001,0.5379999999999999,261040,0.139,127.062,0.158,2018-11-16
9367,9385,6nxiJ4iKXgL7q6YcYD6jsK,ICE BOY,Corbin,0.316,0.416,0.642,264502,0.108,99.994,0.162,2017-09-05
9368,9386,00t78SKl7PHj3KfQ54fenL,A Little Soul,Pete Rock,0.007809999999999998,0.605,0.727,341200,0.224,181.539,0.687,2001-01-01
9369,9387,6gifrVamdnrYxkXPV6ul0k,See You Leave,RJD2,0.0437,0.613,0.769,299320,0.0508,81.96,0.502,2013-10-08
9370,9388,5HJvDTnAaDWqhsE841I1QR,Kamariya,Lijo George,0.284,0.963,0.337,251640,0.281,62.481,0.405,2018-08-30
9371,9389,4k04mYqMFvU4qqHZAqQi7E,Turn Up 1,Goon Twinn,0.0105,0.479,0.957,134818,0.111,127.934,0.119,2018-01-12
9372,9390,4WHQzXnWyTlE1UOmmxRDOw,Is It Good To You,Heavy D & The Boyz,0.0484,0.595,0.711,292227,0.208,107.473,0.836,1991-01-01
9373,9391,6xVq1aDD9zn13GW1JOsZMv,Oz.,Machine Gun Kelly,0.252,0.878,0.754,178187,0.191,141.02100000000004,0.454,2015-10-16
9374,9392,79MIzD8vsGu3Xqe07m8aS1,Chopped N Skrewed,T-Pain,0.0181,0.604,0.5579999999999999,261227,0.503,120.159,0.32299999999999995,2008-11-11
9375,9393,78WVaKoucl6HoAFoIgeDOT,Dirty Flesh,Token,0.0698,0.784,0.7959999999999999,253248,0.289,80.05199999999998,0.6779999999999999,2017-08-08
9376,9394,0cL6CHIKcvBKnkw8YuWrtZ,It Ain't My Fault,Sage The Gemini,0.204,0.578,0.815,168640,0.284,92.577,0.853,2018-11-23
9377,9395,2O0PpdgMmzBj2ZY8cqjfpO,Seven Rings,Future,0.0972,0.7,0.7440000000000001,205893,0.111,153.894,0.466,2016-04-13
9378,9396,7vVBrSGcMp0gfky9dKCkiE,Early,Run The Jewels,0.0195,0.545,0.7020000000000001,224067,0.282,120.008,0.302,2014-10-24
9379,9397,5QArbhcHhpW48U4cK3Joj9,Nightmare Choir (I Been Asleep Too Long),$uicideBoy$,0.0841,0.908,0.7759999999999999,134844,0.275,129.97799999999998,0.449,2017-05-22
9380,9398,3CAqgqqx023Rff8tCQtsBz,Big Mood,Mike Stud,0.608,0.434,0.677,138465,0.12,199.952,0.7909999999999999,2018-11-12
9381,9399,0hNVDwDbLCym2q63TOLzAG,Slimed In (feat. Nechie),Young Thug,0.0676,0.407,0.907,248667,0.0944,140.026,0.41,2018-08-17
9382,9400,4qajjURlmtTy1dRrZ3qowl,Sigo Fresh,Fuego,0.477,0.562,0.716,190253,0.0649,127.053,0.58,2019-02-13
9383,9401,1RPhSs2lDYKjDsELKtPvQd,Get Your Walk On,Xzibit,0.0562,0.74,0.909,219840,0.0593,97.855,0.802,2000-04-02
9384,9402,1R69FDYYnNvNOdigumPi7N,Sunday Night,070 Shake,0.523,0.65,0.758,275213,0.192,122.147,0.46,2016-04-01
9385,9403,4yKbbM56fLCxwR5CTH6QkP,Understanding,Xscape,0.36,0.465,0.7,340962,0.14300000000000002,137.82299999999998,0.306,1993-10-12
9386,9404,0eUiHZiEkeMbh2alketeOv,Meant For Me,Ty Brasel,0.0308,0.603,0.613,208368,0.375,159.127,0.387,2018-12-07
9387,9405,3wwwa3AMKPVsN3FkvBr3T0,Write Your Name,G Herbo,0.126,0.8240000000000001,0.7709999999999999,199303,0.106,115.99,0.31,2016-11-04
9388,9406,6qK7s9JlNBfYLWPb1nwQAG,Workinonit,J Dilla,0.0714,0.695,0.6509999999999999,177120,0.585,92.981,0.5429999999999999,2006-02-07
9389,9407,1oHVEh0DgUZfg8tK5DfYvm,DEEPER THAN RAP,YG,0.066,0.417,0.768,202480,0.293,94.835,0.086,2018-08-03
9390,9408,13sfV8YYHOTiKMuYMk1AG3,I Been Dope (feat. Tech N9ne),Kutt Calhoun,0.0319,0.71,0.7809999999999999,273850,0.0545,140.019,0.465,2013-02-26
9391,9409,7mNjw4X5I6ZdUorNVyGfqY,Code of Honor,DJ Esco,0.0131,0.619,0.813,215229,0.5529999999999999,77.036,0.239,2018-04-02
9392,9410,5oiw1qJYD0AvHegdvrHQDH,Waste My Time,Russ,0.419,0.713,0.777,195265,0.0973,142.06799999999996,0.2,2016-04-10
9393,9411,3jUdqLNmjpqJvti99ygpSs,Ocho Cinco,French Montana,0.0478,0.75,0.727,246413,0.5579999999999999,128.035,0.299,2013-01-01
9394,9412,35su7ZktjYPHSIUSKlr7XD,"But Wait, There's More (feat. $uicideBoy$)",Pouya,0.0128,0.8240000000000001,0.8,128000,0.0527,150.023,0.462,2016-04-29
9395,9413,0ycMwOaPrLAw3lNUKk2uTV,Tócate Tú Misma,Alexis y Fido,0.221,0.542,0.903,252987,0.0936,123.986,0.333,2018-02-09
